INEGI. IX Censo Ejidal 2007,,,,,
Superficie parcelada segun uso agricola y riego,,,,cuadro 3,
por entidad federativa y municipio,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades_con_superficie_parcelada,superficie_parcelada_(ha)_total,superficie_parcelada_(ha)_con_uso_agricola,superficie_parcelada_(ha)_con_riego,unidad_de_medida
Tierra Blanca,2,503.5600,503.5600,0.0000,Hectarea
Uriangato,9,2060.1100,1720.4000,370.0000,Hectarea
Valle de Santiago,98,41759.6600,40122.6300,18402.4500,Hectarea
Victoria,13,5475.1400,4962.1300,87.0000,Hectarea
Villagran,11,6876.7800,6876.7800,3216.2800,Hectarea
Xichu,14,10333.9200,9701.7200,52.0000,Hectarea
Yuriria,53,21838.9900,20377.2100,5982.1200,Hectarea
Guerrero,1087,2041428.7800,1142588.1700,93670.2600,Hectarea
Acapulco de Juarez,41,68721.4300,48001.2300,6437.0000,Hectarea
Ahuacuotzingo,22,28012.9800,25115.2000,28.0000,Hectarea
Ajuchitlan del Progreso,31,16551.3500,13032.9100,6128.7500,Hectarea
Alcozauca de Guerrero,11,3743.3000,2951.6900,156.0000,Hectarea
Alpoyeca,4,503.9700,452.0000,433.0000,Hectarea
Apaxtla,4,2610.0000,2380.0000,0.0000,Hectarea
Arcelia,21,9879.6700,4827.5900,1153.3700,Hectarea
Atenango del Rio,12,8718.0000,8047.5000,0.0000,Hectarea
Atlamajalcingo del Monte,4,1218.0000,1218.0000,0.0000,Hectarea
Atlixtac,4,5845.0000,5844.0000,29.0000,Hectarea
Atoyac de alvarez,32,41156.2900,20367.9500,3376.6000,Hectarea
Ayutla de los Libres,24,29326.7600,16127.0800,666.0000,Hectarea
Azoyu,11,26273.7600,6432.0000,251.0000,Hectarea
Benito Juarez,6,9184.5800,7762.9700,2289.0000,Hectarea
Buenavista de Cuellar,7,3627.6000,3086.6000,72.6000,Hectarea
Coahuayutla de Jose Maria Izazaga,31,123905.8500,23239.0900,462.6000,Hectarea
Cocula,16,16543.6900,10572.9000,776.0700,Hectarea
Copala,5,15249.1000,7756.0000,0.0000,Hectarea
Copalillo,8,9242.0000,9242.0000,197.0000,Hectarea
Copanatoyac,3,2370.9500,1414.0000,0.0000,Hectarea
Coyuca de Benitez,30,83677.1000,69790.4800,5240.0700,Hectarea
Coyuca de Catalan,49,48387.0000,42342.3000,2545.0000,Hectarea
Cuajinicuilapa,11,44357.1100,14429.3700,1175.0000,Hectarea
Cualac,1,12000.0000,11000.0000,0.0000,Hectarea
Cuautepec,4,24864.6400,9044.2700,1233.2700,Hectarea
Cuetzala del Progreso,10,10132.7100,8623.3800,13.0000,Hectarea
Cutzamala de Pinzon,31,63079.7800,15948.0100,2213.2100,Hectarea
Chilapa de alvarez,33,10365.1700,9399.8100,93.0000,Hectarea
Chilpancingo de los Bravo,28,25092.9400,20550.0900,2057.0000,Hectarea
Florencio Villarreal,1,15570.7300,7500.0000,7000.0000,Hectarea
General Canuto A. Neri,4,2189.5200,1762.9600,0.0000,Hectarea
General Heliodoro Castillo,7,47104.5000,46621.5000,3040.0000,Hectarea
