entidad_federativa _y_municipio,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_industriales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_industriales_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_srtesanales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_artesanales_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_extraccion _de_materiales_para_la_construccion_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_extraccion _de_materiales_para_la_construccion_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_extraccion_de_otros_minerales_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_extraccion_de_otros_mineralesejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_pesqueras_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_pesqueras_ejidatarios participantes_mujeres,,entidad_federativa_y_municipio,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_turisticas_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_turisticas_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_de_acuicultura_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_de_acuicultura_ejidatarios participantes_mujeres,ejidos_y_comunidades,actividades_no _agropecuarias _ni _forestales_otras_actividades_ejidatarios participantes_total,actividades_no _agropecuarias _ni _forestales_otras_actividades_ejidatarios participantes_mujeres
Irimbo,0,0,0,0,0,0,1,84,25,0,0,0,0,0,0,,Irimbo,0,0,0,0,0,0,0,0,0
Ixtlan,0,0,0,0,0,0,2,199,26,0,0,0,0,0,0,,Ixtlan,0,0,0,0,0,0,0,0,0
Jimenez,0,0,0,0,0,0,1,42,21,0,0,0,0,0,0,,Jimenez,1,28,3,0,0,0,0,0,0
Juarez,0,0,0,0,0,0,2,138,4,0,0,0,0,0,0,,Juarez,0,0,0,0,0,0,0,0,0
Madero,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,,Madero,0,0,0,2,151,5,0,0,0
Maravatio,0,0,0,1,40,0,3,73,7,0,0,0,0,0,0,,Maravatio,0,0,0,0,0,0,0,0,0
Marcos Castellanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Marcos Castellanos,0,0,0,1,5,2,0,0,0
Lazaro Cardenas,0,0,0,0,0,0,2,154,60,0,0,0,2,5,0,,Lazaro Cardenas,0,0,0,2,13,0,0,0,0
Morelia,0,0,0,1,12,0,7,482,105,0,0,0,0,0,0,,Morelia,1,3,0,3,134,20,0,0,0
Morelos,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,,Morelos,0,0,0,1,29,2,0,0,0
Mugica,0,0,0,0,0,0,1,197,30,0,0,0,0,0,0,,Mugica,0,0,0,0,0,0,0,0,0
Nahuatzen,0,0,0,1,42,42,0,0,0,0,0,0,0,0,0,,Nahuatzen,0,0,0,0,0,0,0,0,0
Nuevo Parangaricutiro,1,950,120,1,35,18,3,85,2,0,0,0,0,0,0,,Nuevo Parangaricutiro,2,24,7,0,0,0,0,0,0
Nuevo Urecho,0,0,0,0,0,0,2,70,9,0,0,0,1,1,0,,Nuevo Urecho,0,0,0,0,0,0,0,0,0
Ocampo,1,135,38,1,8,4,1,30,0,0,0,0,0,0,0,,Ocampo,2,297,108,0,0,0,1,36,8
Panindicuaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Panindicuaro,0,0,0,1,30,12,0,0,0
Paracho,1,311,2,3,1000,170,2,410,12,0,0,0,0,0,0,,Paracho,0,0,0,0,0,0,0,0,0
Patzcuaro,0,0,0,0,0,0,1,127,50,0,0,0,0,0,0,,Patzcuaro,2,65,5,0,0,0,0,0,0
Penjamillo,0,0,0,0,0,0,1,99,12,0,0,0,2,30,0,,Penjamillo,0,0,0,0,0,0,0,0,0
Periban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Periban,1,41,0,0,0,0,0,0,0
Puruandiro,1,1,0,1,3,2,3,260,87,0,0,0,6,221,0,,Puruandiro,1,12,1,3,100,10,0,0,0
Querendaro,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,,Querendaro,0,0,0,1,2,0,0,0,0
Quiroga,0,0,0,0,0,0,0,0,0,0,0,0,1,180,90,,Quiroga,0,0,0,0,0,0,0,0,0
Cojumatlan de Regules,0,0,0,0,0,0,1,50,8,0,0,0,0,0,0,,Cojumatlan de Regules,0,0,0,1,13,8,0,0,0
Los Reyes,0,0,0,0,0,0,1,28,4,0,0,0,0,0,0,,Los Reyes,0,0,0,0,0,0,0,0,0
Santa Ana Maya,0,0,0,0,0,0,0,0,0,0,0,0,2,106,0,,Santa Ana Maya,0,0,0,3,161,32,0,0,0
Salvador Escalante,2,8,0,3,85,45,1,20,0,0,0,0,1,80,0,,Salvador Escalante,1,70,70,0,0,0,0,0,0
Senguio,0,0,0,1,10,10,0,0,0,0,0,0,0,0,0,,Senguio,2,89,40,0,0,0,0,0,0
Susupuato,0,0,0,0,0,0,1,83,4,0,0,0,0,0,0,,Susupuato,0,0,0,0,0,0,0,0,0
Tacambaro,1,85,20,0,0,0,0,0,0,0,0,0,0,0,0,,Tacambaro,0,0,0,1,3,3,0,0,0
Tancitaro,0,0,0,0,0,0,1,140,51,0,0,0,1,6,0,,Tancitaro,0,0,0,0,0,0,0,0,0
Tangamandapio,0,0,0,1,40,40,2,87,2,0,0,0,0,0,0,,Tangamandapio,0,0,0,0,0,0,0,0,0
Tangancicuaro,2,50,0,2,149,139,0,0,0,0,0,0,0,0,0,,Tangancicuaro,0,0,0,0,0,0,0,0,0
Taretan,0,0,0,0,0,0,2,182,40,0,0,0,0,0,0,,Taretan,0,0,0,0,0,0,0,0,0
Tarimbaro,0,0,0,0,0,0,2,98,4,0,0,0,0,0,0,,Tarimbaro,0,0,0,0,0,0,0,0,0
Tepalcatepec,0,0,0,0,0,0,2,458,116,0,0,0,0,0,0,,Tepalcatepec,0,0,0,0,0,0,0,0,0
Tingambato,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,,Tingambato,0,0,0,0,0,0,0,0,0
Tiquicheo de Nicolas Romero,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,,Tiquicheo de Nicolas Romero,0,0,0,0,0,0,0,0,0
Tlazazalca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tlazazalca,0,0,0,1,218,50,0,0,0
Tumbiscatio,0,0,0,0,0,0,1,60,6,0,0,0,0,0,0,,Tumbiscatio,0,0,0,0,0,0,0,0,0
Uruapan,0,0,0,4,153,23,3,115,9,0,0,0,1,233,77,,Uruapan,3,216,37,0,0,0,0,0,0
Villamar,1,36,5,0,0,0,0,0,0,0,0,0,0,0,0,,Villamar,0,0,0,0,0,0,0,0,0
Zacapu,1,10,0,1,10,2,4,58,0,0,0,0,0,0,0,,Zacapu,0,0,0,0,0,0,0,0,0
Zamora,0,0,0,0,0,0,1,347,120,0,0,0,0,0,0,,Zamora,0,0,0,0,0,0,0,0,0
Zinapecuaro,0,0,0,0,0,0,3,111,41,1,3,0,2,58,16,,Zinapecuaro,3,174,58,2,50,16,0,0,0
Ziracuaretiro,0,0,0,0,0,0,2,150,42,0,0,0,1,2,1,,Ziracuaretiro,1,20,2,0,0,0,0,0,0
Zitacuaro,2,135,37,3,260,160,2,510,125,0,0,0,1,4,0,,Zitacuaro,1,30,0,1,3,0,0,0,0
Jose Sixto Verduzco,0,0,0,0,0,0,1,50,11,0,0,0,2,35,0,,Jose Sixto Verduzco,0,0,0,0,0,0,0,0,0
Morelos,2,431,32,5,332,77,7,765,68,0,0,0,5,322,39,,Morelos,19,2049,566,12,258,7,1,114,52
Amacuzac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Amacuzac,1,106,26,0,0,0,0,0,0
Atlatlahucan,0,0,0,0,0,0,1,70,7,0,0,0,0,0,0,,Atlatlahucan,0,0,0,0,0,0,0,0,0
Axochiapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Axochiapan,0,0,0,1,30,0,0,0,0
Ayala,0,0,0,0,0,0,2,13,4,0,0,0,1,4,0,,Ayala,1,300,120,2,70,0,0,0,0
Coatlan del Rio,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,,Coatlan del Rio,0,0,0,0,0,0,0,0,0
Cuautla,1,21,12,0,0,0,1,12,3,0,0,0,0,0,0,,Cuautla,2,732,167,0,0,0,0,0,0
Cuernavaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Cuernavaca,1,15,3,0,0,0,1,114,52
Huitzilac,0,0,0,1,200,0,1,50,0,0,0,0,0,0,0,,Huitzilac,0,0,0,0,0,0,0,0,0
Jantetelco,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,,Jantetelco,1,180,80,2,11,1,0,0,0
Jiutepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jiutepec,2,145,37,0,0,0,0,0,0
Jojutla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jojutla,1,4,2,1,3,0,0,0,0
Jonacatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Jonacatepec,0,0,0,1,100,5,0,0,0
Ocuituco,0,0,0,0,0,0,1,600,50,0,0,0,0,0,0,,Ocuituco,0,0,0,0,0,0,0,0,0
Puente de Ixtla,1,410,20,0,0,0,0,0,0,0,0,0,0,0,0,,Puente de Ixtla,0,0,0,0,0,0,0,0,0
Temixco,0,0,0,0,0,0,1,20,4,0,0,0,0,0,0,,Temixco,1,80,0,0,0,0,0,0,0
Tepalcingo,0,0,0,0,0,0,0,0,0,0,0,0,3,288,39,,Tepalcingo,1,150,25,2,17,0,0,0,0
Tepoztlan,0,0,0,1,100,50,0,0,0,0,0,0,0,0,0,,Tepoztlan,1,3,0,0,0,0,0,0,0
Tetela del Volcan,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,Tetela del Volcan,0,0,0,2,23,1,0,0,0
Tlaltizapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tlaltizapan,1,31,11,0,0,0,0,0,0
Tlaquiltenango,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,,Tlaquiltenango,2,56,10,1,4,0,0,0,0
Tlayacapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tlayacapan,1,20,5,0,0,0,0,0,0
Totolapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Totolapan,1,30,10,0,0,0,0,0,0
Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yautepec,2,197,70,0,0,0,0,0,0
Nayarit,7,232,49,26,919,645,24,2034,244,1,15,0,60,3044,124,,Nayarit,9,200,44,19,591,24,3,40,16
Acaponeta,0,0,0,0,0,0,0,0,0,0,0,0,2,110,0,,Acaponeta,0,0,0,1,35,4,0,0,0
Compostela,2,52,20,1,40,20,2,50,0,0,0,0,2,14,0,,Compostela,1,20,20,4,59,0,0,0,0
Huajicori,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,,Huajicori,0,0,0,0,0,0,0,0,0
Jala,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,,Jala,0,0,0,0,0,0,0,0,0
Xalisco,1,45,5,0,0,0,1,99,9,0,0,0,1,1,0,,Xalisco,0,0,0,0,0,0,0,0,0
Del Nayar,0,0,0,18,749,512,2,261,62,0,0,0,13,476,59,,Del Nayar,2,24,2,1,8,0,0,0,0
Rosamorada,0,0,0,0,0,0,0,0,0,0,0,0,8,579,11,,Rosamorada,0,0,0,5,373,10,1,10,10
Ruiz,1,96,5,0,0,0,2,15,0,0,0,0,2,31,5,,Ruiz,1,109,5,2,31,6,1,10,0
San Blas,0,0,0,0,0,0,1,288,5,0,0,0,2,28,0,,San Blas,0,0,0,3,73,4,0,0,0
Santa Maria del Oro,0,0,0,1,7,4,4,772,120,0,0,0,0,0,0,,Santa Maria del Oro,0,0,0,0,0,0,0,0,0
Santiago Ixcuintla,0,0,0,0,0,0,7,434,28,0,0,0,9,772,25,,Santiago Ixcuintla,0,0,0,2,10,0,0,0,0
Tecuala,0,0,0,0,0,0,1,5,0,1,15,0,15,826,10,,Tecuala,1,10,5,1,2,0,0,0,0
Tepic,1,30,10,4,38,24,3,95,20,0,0,0,4,182,14,,Tepic,3,27,12,0,0,0,0,0,0
Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,,Tuxpan,0,0,0,0,0,0,0,0,0
La Yesca,0,0,0,1,70,70,0,0,0,0,0,0,0,0,0,,La Yesca,0,0,0,0,0,0,0,0,0
Bahia de Banderas,0,0,0,1,15,15,0,0,0,0,0,0,1,15,0,,Bahia de Banderas,1,10,0,0,0,0,1,20,6
Nuevo Leon,3,64,18,3,83,3,6,181,15,3,16,0,1,85,6,,Nuevo Leon,6,221,25,16,472,60,1,4,0
Anahuac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Anahuac,2,132,20,0,0,0,0,0,0
Aramberri,1,4,4,0,0,0,0,0,0,1,3,0,0,0,0,,Aramberri,1,28,3,0,0,0,0,0,0
Cadereyta Jimenez,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,Cadereyta Jimenez,0,0,0,0,0,0,1,4,0
Dr. Arroyo,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,,Dr. Arroyo,0,0,0,0,0,0,0,0,0
Galeana,1,40,14,0,0,0,0,0,0,1,10,0,1,85,6,,Galeana,0,0,0,0,0,0,0,0,0
Garcia,0,0,0,0,0,0,1,36,7,0,0,0,0,0,0,,Garcia,0,0,0,0,0,0,0,0,0
Gral. Escobedo,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,Gral. Escobedo,1,5,0,0,0,0,0,0,0
Gral. Teran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Gral. Teran,0,0,0,12,405,60,0,0,0
Hualahuises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hualahuises,0,0,0,1,2,0,0,0,0
Iturbide,0,0,0,0,0,0,2,66,3,0,0,0,0,0,0,,Iturbide,2,56,2,0,0,0,0,0,0
Juarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Juarez,0,0,0,1,20,0,0,0,0
Mina,0,0,0,1,76,3,0,0,0,1,3,0,0,0,0,,Mina,0,0,0,0,0,0,0,0,0
Montemorelos,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,,Montemorelos,0,0,0,1,25,0,0,0,0
Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Monterrey,0,0,0,1,20,0,0,0,0
Rayones,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,,Rayones,0,0,0,0,0,0,0,0,0
Oaxaca,18,789,145,99,8371,5125,120,10377,1701,3,100,20,47,2329,169,,Oaxaca,34,2330,607,50,1549,188,7,1011,95
Acatlan de Perez Figueroa,0,0,0,2,32,12,3,107,16,0,0,0,2,160,15,,Acatlan de Perez Figueroa,0,0,0,4,24,0,0,0,0
Asuncion Ixtaltepec,0,0,0,0,0,0,1,274,0,0,0,0,0,0,0,,Asuncion Ixtaltepec,0,0,0,0,0,0,0,0,0
Asuncion Nochixtlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Asuncion Nochixtlan,1,3,0,0,0,0,0,0,0
El Barrio de la Soledad,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,,El Barrio de la Soledad,0,0,0,0,0,0,0,0,0
Cosolapa,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,,Cosolapa,0,0,0,3,11,0,0,0,0
Cosoltepec,0,0,0,1,15,12,0,0,0,0,0,0,0,0,0,,Cosoltepec,0,0,0,0,0,0,0,0,0
Chiquihuitlan de Benito Juarez,0,0,0,1,5,0,1,358,15,0,0,0,0,0,0,,Chiquihuitlan de Benito Juarez,0,0,0,0,0,0,0,0,0
Heroica Ciudad de Ejutla de Crespo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Heroica Ciudad de Ejutla de Crespo,0,0,0,1,10,4,0,0,0
Tamazulapam del Espiritu Santo,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,,Tamazulapam del Espiritu Santo,0,0,0,1,14,10,0,0,0
Guadalupe de Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Guadalupe de Ramirez,0,0,0,1,5,0,0,0,0
Guelatao de Juarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Guelatao de Juarez,1,20,5,0,0,0,0,0,0
Heroica Ciudad de Huajuapan de Leon,0,0,0,1,124,8,3,48,10,0,0,0,0,0,0,,Heroica Ciudad de Huajuapan de Leon,0,0,0,0,0,0,0,0,0
Ixtlan de Juarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Ixtlan de Juarez,1,10,0,1,10,0,0,0,0
Heroica Ciudad de Juchitan de Zaragoza,1,23,2,2,25,25,0,0,0,0,0,0,1,193,30,,Heroica Ciudad de Juchitan de Zaragoza,0,0,0,1,77,0,0,0,0
Magdalena Apasco,0,0,0,0,0,0,2,30,0,1,15,0,0,0,0,,Magdalena Apasco,0,0,0,0,0,0,0,0,0
Magdalena Tequisistlan,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,,Magdalena Tequisistlan,0,0,0,0,0,0,0,0,0
Magdalena Tlacotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Magdalena Tlacotepec,0,0,0,0,0,0,1,100,15
Matias Romero Avendaño,0,0,0,0,0,0,1,127,7,0,0,0,0,0,0,,Matias Romero Avendaño,0,0,0,1,10,0,0,0,0
Miahuatlan de Porfirio Diaz,1,10,2,0,0,0,1,5,0,0,0,0,0,0,0,,Miahuatlan de Porfirio Diaz,0,0,0,0,0,0,0,0,0
Ixpantepec Nieves,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,,Ixpantepec Nieves,0,0,0,0,0,0,0,0,0
Santiago Niltepec,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,,Santiago Niltepec,0,0,0,0,0,0,0,0,0
Ocotlan de Morelos,0,0,0,1,15,10,0,0,0,0,0,0,0,0,0,,Ocotlan de Morelos,0,0,0,0,0,0,0,0,0
Pinotepa de Don Luis,0,0,0,1,841,841,0,0,0,0,0,0,0,0,0,,Pinotepa de Don Luis,0,0,0,0,0,0,0,0,0
Putla Villa de Guerrero,0,0,0,0,0,0,2,150,0,0,0,0,0,0,0,,Putla Villa de Guerrero,0,0,0,1,30,10,0,0,0
San Agustin Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Agustin Loxicha,0,0,0,1,18,9,0,0,0
San Andres Huaxpaltepec,0,0,0,1,24,12,1,4,0,0,0,0,0,0,0,,San Andres Huaxpaltepec,0,0,0,0,0,0,0,0,0
San Andres Lagunas,0,0,0,1,50,50,0,0,0,0,0,0,0,0,0,,San Andres Lagunas,0,0,0,0,0,0,0,0,0
San Andres Teotilalpam,0,0,0,0,0,0,2,1533,542,0,0,0,0,0,0,,San Andres Teotilalpam,0,0,0,0,0,0,0,0,0
San Andres Yaa,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,,San Andres Yaa,0,0,0,0,0,0,0,0,0
San Andres Zautla,0,0,0,0,0,0,1,110,0,0,0,0,0,0,0,,San Andres Zautla,0,0,0,0,0,0,0,0,0
San Antonio Acutla,0,0,0,1,50,30,0,0,0,0,0,0,0,0,0,,San Antonio Acutla,0,0,0,0,0,0,0,0,0
San Antonio Huitepec,0,0,0,0,0,0,1,600,250,0,0,0,0,0,0,,San Antonio Huitepec,0,0,0,0,0,0,0,0,0
San Antonio Sinicahua,0,0,0,0,0,0,1,400,250,0,0,0,0,0,0,,San Antonio Sinicahua,0,0,0,0,0,0,0,0,0
San Baltazar Yatzachi el Bajo,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,San Baltazar Yatzachi el Bajo,0,0,0,0,0,0,0,0,0
San Bartolome Ayautla,0,0,0,1,80,80,0,0,0,0,0,0,0,0,0,,San Bartolome Ayautla,0,0,0,0,0,0,0,0,0
San Bartolome Loxicha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Bartolome Loxicha,0,0,0,1,17,0,0,0,0
San Bartolo Yautepec,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,,San Bartolo Yautepec,0,0,0,1,10,0,0,0,0
San Bernardo Mixtepec,0,0,0,0,0,0,2,250,0,0,0,0,0,0,0,,San Bernardo Mixtepec,0,0,0,0,0,0,0,0,0
San Blas Atempa,0,0,0,1,30,15,1,30,0,0,0,0,1,30,15,,San Blas Atempa,0,0,0,0,0,0,0,0,0
San Carlos Yautepec,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,,San Carlos Yautepec,0,0,0,0,0,0,0,0,0
San Cristobal Amatlan,0,0,0,3,302,120,1,132,0,0,0,0,0,0,0,,San Cristobal Amatlan,0,0,0,0,0,0,0,0,0
San Dionisio del Mar,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,,San Dionisio del Mar,0,0,0,0,0,0,0,0,0
San Esteban Atatlahuca,0,0,0,1,500,100,0,0,0,0,0,0,0,0,0,,San Esteban Atatlahuca,0,0,0,0,0,0,0,0,0
San Felipe Jalapa de Diaz,0,0,0,1,20,5,0,0,0,0,0,0,0,0,0,,San Felipe Jalapa de Diaz,0,0,0,0,0,0,0,0,0
San Felipe Tejalapam,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,,San Felipe Tejalapam,0,0,0,0,0,0,0,0,0
San Felipe Usila,0,0,0,2,60,60,0,0,0,0,0,0,0,0,0,,San Felipe Usila,0,0,0,0,0,0,0,0,0
San Francisco Cajonos,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,,San Francisco Cajonos,0,0,0,0,0,0,0,0,0
San Francisco Ixhuatan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Francisco Ixhuatan,0,0,0,1,56,2,0,0,0
San Ildefonso Amatlan,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,San Ildefonso Amatlan,0,0,0,0,0,0,0,0,0
San Ildefonso Villa Alta,0,0,0,1,30,30,0,0,0,0,0,0,0,0,0,,San Ildefonso Villa Alta,0,0,0,0,0,0,0,0,0
San Jose Estancia Grande,0,0,0,1,10,3,1,10,4,0,0,0,0,0,0,,San Jose Estancia Grande,0,0,0,0,0,0,0,0,0
San Juan Bautista Cuicatlan,0,0,0,2,219,112,4,309,68,0,0,0,0,0,0,,San Juan Bautista Cuicatlan,0,0,0,0,0,0,0,0,0
San Juan Bautista Suchitepec,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,,San Juan Bautista Suchitepec,1,15,5,1,2,1,0,0,0
San Juan Bautista Tlacoatzintepec,0,0,0,1,400,0,0,0,0,0,0,0,0,0,0,,San Juan Bautista Tlacoatzintepec,0,0,0,0,0,0,0,0,0
San Juan Bautista Tlachichilco,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,,San Juan Bautista Tlachichilco,0,0,0,0,0,0,0,0,0
San Juan Bautista Tuxtepec,1,20,0,0,0,0,2,53,19,0,0,0,2,18,2,,San Juan Bautista Tuxtepec,0,0,0,2,14,8,1,119,30
San Juan Colorado,1,220,35,1,20,20,0,0,0,0,0,0,0,0,0,,San Juan Colorado,1,300,150,0,0,0,0,2,0
San Juan Cotzocon,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,,San Juan Cotzocon,0,0,0,0,0,0,0,0,0
San Juan del Rio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Juan del Rio,0,0,0,1,5,0,0,0,0
San Juan Guichicovi,0,0,0,5,102,82,1,91,15,0,0,0,0,0,0,,San Juan Guichicovi,0,0,0,0,0,0,0,0,0
San Juan Juquila Mixes,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,,San Juan Juquila Mixes,0,0,0,0,0,0,0,0,0
San Juan Lajarcia,0,0,0,1,30,10,0,0,0,0,0,0,0,0,0,,San Juan Lajarcia,0,0,0,0,0,0,0,0,0
San Juan Mazatlan,0,0,0,1,20,15,2,110,13,0,0,0,1,28,6,,San Juan Mazatlan,0,0,0,0,0,0,0,0,0
San Juan Mixtepec -Dto. 26-,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,San Juan Mixtepec -Dto. 26-,0,0,0,0,0,0,0,0,0
San Juan Ñumi,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,,San Juan Ñumi,0,0,0,0,0,0,0,0,0
San Juan Petlapa,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,,San Juan Petlapa,0,0,0,0,0,0,0,0,0
San Juan Quiahije,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Juan Quiahije,0,0,0,0,0,0,0,0,0
San Juan Tabaa,0,0,0,0,0,0,1,399,35,0,0,0,0,0,0,,San Juan Tabaa,0,0,0,0,0,0,0,0,0
San Juan Teita,0,0,0,1,900,500,0,0,0,0,0,0,0,0,0,,San Juan Teita,0,0,0,1,522,10,0,0,0
San Lorenzo,0,0,0,3,137,132,0,0,0,0,0,0,0,0,0,,San Lorenzo,0,0,0,0,0,0,0,0,0
San Lorenzo Albarradas,0,0,0,1,350,200,1,10,0,0,0,0,0,0,0,,San Lorenzo Albarradas,1,100,50,0,0,0,0,0,0
San Lorenzo Cacaotepec,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,,San Lorenzo Cacaotepec,0,0,0,0,0,0,0,0,0
San Lorenzo Victoria,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,,San Lorenzo Victoria,0,0,0,0,0,0,0,0,0
San Lucas Ojitlan,0,0,0,2,13,13,1,25,0,0,0,0,11,172,19,,San Lucas Ojitlan,0,0,0,0,0,0,0,0,0
San Luis Amatlan,0,0,0,1,10,10,1,5,0,0,0,0,0,0,0,,San Luis Amatlan,0,0,0,0,0,0,0,0,0
San Martin Huamelulpam,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,,San Martin Huamelulpam,0,0,0,0,0,0,0,0,0
San Martin Itunyoso,0,0,0,2,360,360,0,0,0,0,0,0,0,0,0,,San Martin Itunyoso,0,0,0,0,0,0,0,0,0
San Mateo Cajonos,0,0,0,1,140,140,1,120,0,0,0,0,0,0,0,,San Mateo Cajonos,0,0,0,0,0,0,0,0,0
Capulalpam de Mendez,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,,Capulalpam de Mendez,1,20,5,1,10,4,0,0,0
San Mateo del Mar,0,0,0,0,0,0,1,15,0,0,0,0,1,375,0,,San Mateo del Mar,0,0,0,1,20,0,0,0,0
San Miguel Aloapam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,San Miguel Aloapam,0,0,0,1,9,2,0,0,0
San Miguel Amatitlan,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,,San Miguel Amatitlan,0,0,0,0,0,0,0,0,0
San Miguel Coatlan,0,0,0,1,50,50,0,0,0,0,0,0,0,0,0,,San Miguel Coatlan,0,0,0,0,0,0,0,0,0
San Miguel del Puerto,0,0,0,0,0,0,1,50,10,0,0,0,0,0,0,,San Miguel del Puerto,2,140,25,1,50,5,0,0,0
San Miguel Huautla,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,,San Miguel Huautla,0,0,0,0,0,0,0,0,0
San Miguel Panixtlahuaca,0,0,0,1,40,30,0,0,0,0,0,0,0,0,0,,San Miguel Panixtlahuaca,0,0,0,0,0,0,0,0,0
San Miguel Santa Flor,0,0,0,0,0,0,1,35,2,0,0,0,0,0,0,,San Miguel Santa Flor,0,0,0,0,0,0,0,0,0
